TIME  COMMAND  CELL  BOXTYPE  CHANNEL BOTID
------------------------------------------
   0 startPalletize #1
21396 endMotion     D1       -1   -1    2
21397 startMotion   D1       -1   -1    2
21397 startMotion  C12       -1   -1    1
21398 endMotion     D9       -1   -1    3
21398 endMotion     B2       -1   52    6
21399 startMotion   D9       -1   -1    3
21399 startMotion   B2       -1   52    6
21399 endMotion     B6       -1   21    5
21399 endMotion    B13        6   45    4
21400 startMotion  B13        6   45    4
21400 startMotion   B6       -1   21    5
21401 endMotion    C11       -1   -1    1
21401 endMotion     D2       -1   -1    2
21402 startMotion   D2       -1   -1    2
21402 startMotion  C11       -1   -1    1
21403 endMotion     B3       -1   52    6
21403 endMotion    D10       -1   -1    3
21404 startMotion   B3       -1   52    6
21404 endMotion     B7       -1   21    5
21404 endMotion    B14        6   45    4
21404 startMotion  D10       -1   -1    3
21405 startMotion   B7       -1   21    5
21405 startMotion  B14        6   45    4
21406 endMotion    C10       -1   -1    1
21406 endMotion     D3       -1   -1    2
21407 startMotion  C10       -1   -1    1
21407 startMotion   D3       -1   -1    2
21408 endMotion     B4       -1   52    6
21408 endMotion    D11       -1   -1    3
21409 endMotion    B15        6   45    4
21409 startMotion   B4       -1   52    6
21409 endMotion     B8       -1   21    5
21409 startMotion  D11       -1   -1    3
21410 startMotion  B15        6   45    4
21410 startMotion   B8       -1   21    5
21411 endMotion     D4       -1   -1    2
21411 endMotion     C9       -1   -1    1
21412 startMotion   C9       -1   -1    1
21412 startMotion   D4       -1   -1    2
21413 endMotion     B5       -1   52    6
21413 endMotion    D12       -1   -1    3
21414 endMotion    B16        6   45    4
21414 startMotion  D12       -1   -1    3
21414 endMotion     B9       -1   21    5
21414 startMotion   B5       -1   52    6
21415 startMotion   B9       -1   21    5
21415 startMotion  B16        6   45    4
21416 endMotion     C8       -1   -1    1
21416 endMotion    A16        6   45    4
21416 endMotion     D5       -1   -1    2
21417 startMotion  A16        6   45    4
21417 startMotion   C8       -1   -1    1
21417 startMotion   D5       -1   -1    2
21418 endMotion    D13       -1   -1    3
21418 endMotion     B6       -1   52    6
21419 startMotion  D13       -1   -1    3
21419 startMotion   B6       -1   52    6
21419 endMotion    B10       -1   21    5
21420 startMotion  B10       -1   21    5
21421 endMotion    A15        6   45    4
21421 endMotion     D6       -1   -1    2
21421 endMotion     C7       -1   -1    1
21422 startMotion   C7       -1   -1    1
21422 startMotion   D6       -1   -1    2
21422 startMotion  A15        6   45    4
21423 endMotion    D14       -1   -1    3
21423 endMotion     B7       -1   52    6
21424 startMotion   B7       -1   52    6
21424 endMotion    B11       -1   21    5
21424 startMotion  D14       -1   -1    3
21425 startMotion  B11       -1   21    5
21426 endMotion     D7       -1   -1    2
21426 endMotion    A14        6   45    4
21426 endMotion     C6       -1   -1    1
21427 startMotion   C6       -1   -1    1
21427 startMotion  A14        6   45    4
21427 startMotion   D7       -1   -1    2
21428 endMotion    D15       -1   -1    3
21428 endMotion     B8       -1   52    6
21429 startMotion   B8       -1   52    6
21429 endMotion    B12       -1   21    5
21429 startMotion  D15       -1   -1    3
21430 startMotion  B12       -1   21    5
21431 endMotion    A13        6   45    4
21431 endMotion     C5       -1   -1    1
21431 endMotion     D8       -1   -1    2
21432 startMotion  A13        6   45    4
21432 startMotion   D8       -1   -1    2
21432 startMotion   C5       -1   -1    1
21433 endMotion     B9       -1   52    6
21434 startMotion   B9       -1   52    6
21434 endMotion    B13       -1   21    5
21435 startMotion  B13       -1   21    5
21435 movebox2bot             1  new    3
21435 endMotion    D16        1  130    3
21436 endMotion    A12        6   45    4
21436 endMotion     D9       -1   -1    2
21436 startMotion  D16        1  130    3
21436 endMotion     C4       -1   -1    1
21437 startMotion   C4       -1   -1    1
21437 startMotion   D9       -1   -1    2
21437 startMotion  A12        6   45    4
21437 endMotion    C16        1  130    3
21438 endMotion    B10       -1   52    6
21438 startMotion  C16        1  130    3
21439 startMotion  B10       -1   52    6
21441 endMotion    A11        6   45    4
21441 endMotion     C3       -1   -1    1
21441 movebox2bot             7   21    5
21441 endMotion    B14        7   21    5
21441 endMotion    D10       -1   -1    2
21442 startMotion  D10       -1   -1    2
21442 startMotion  A11        6   45    4
21442 startMotion   C3       -1   -1    1
21442 endMotion    C15        1  130    3
21442 startMotion  B14        7   21    5
21443 startMotion  C15        1  130    3
21445 movebox2bot             8   52    6
21445 endMotion    B11        8   52    6
21446 endMotion    D11       -1   -1    2
21446 endMotion     C2       -1   -1    1
21446 startMotion  B11        8   52    6
21446 endMotion    B15        7   21    5
21446 endMotion    A10        6   45    4
21447 startMotion  A10        6   45    4
21447 endMotion    C14        1  130    3
21447 startMotion  B15        7   21    5
21447 startMotion  D11       -1   -1    2
21447 startMotion   C2       -1   -1    1
21448 startMotion  C14        1  130    3
21450 endMotion    B12        8   52    6
21451 endMotion    D12       -1   -1    2
21451 startMotion  B12        8   52    6
21451 endMotion     A9        6   45    4
21451 endMotion    B16        7   21    5
21451 endMotion     C1       -1   -1    1
21452 startMotion   C1       -1   -1    1
21452 endMotion    C13        1  130    3
21452 startMotion  B16        7   21    5
21452 startMotion  D12       -1   -1    2
21452 startMotion   A9        6   45    4
21453 endMotion     D1       -1   -1    1
21453 endMotion    A16        7   21    5
21453 startMotion  C13        1  130    3
21454 startMotion  A16        7   21    5
21454 startMotion   D1       -1   -1    1
21455 endMotion    B13        8   52    6
21456 endMotion    D13       -1   -1    2
21456 endMotion     A8        6   45    4
21456 startMotion  B13        8   52    6
21457 endMotion    C12        1  130    3
21457 startMotion  D13       -1   -1    2
21457 startMotion   A8        6   45    4
21458 endMotion    A15        7   21    5
21458 endMotion     D2       -1   -1    1
21458 startMotion  C12        1  130    3
21459 startMotion  A15        7   21    5
21459 startMotion   D2       -1   -1    1
21460 endMotion    B14        8   52    6
21461 startMotion  B14        8   52    6
21461 endMotion     A7        6   45    4
21461 endMotion    D14       -1   -1    2
21462 startMotion   A7        6   45    4
21462 startMotion  D14       -1   -1    2
21462 endMotion    C11        1  130    3
21463 startMotion  C11        1  130    3
21463 endMotion     D3       -1   -1    1
21463 endMotion    A14        7   21    5
21464 startMotion  A14        7   21    5
21464 startMotion   D3       -1   -1    1
21465 endMotion    B15        8   52    6
21466 endMotion    D15       -1   -1    2
21466 startMotion  B15        8   52    6
21466 endMotion     A6        6   45    4
21467 startMotion   A6        6   45    4
21467 startMotion  D15       -1   -1    2
21467 endMotion    C10        1  130    3
21468 startMotion  C10        1  130    3
21468 endMotion    A13        7   21    5
21468 endMotion     D4       -1   -1    1
21469 startMotion  A13        7   21    5
21469 startMotion   D4       -1   -1    1
21470 endMotion    B16        8   52    6
21471 startMotion  B16        8   52    6
21471 endMotion     A5        6   45    4
21472 endMotion    A16        8   52    6
21472 endMotion     C9        1  130    3
21472 startMotion   A5        6   45    4
21473 movebox2bot             1  new    2
21473 endMotion    D16        1    0    2
21473 endMotion     D5       -1   -1    1
21473 endMotion    A12        7   21    5
21473 startMotion  A16        8   52    6
21473 startMotion   C9        1  130    3
21474 startMotion  A12        7   21    5
21474 startMotion  D16        1    0    2
21474 startMotion   D5       -1   -1    1
21475 endMotion    C16        1    0    2
21476 startMotion  C16        1    0    2
21476 endMotion     A4        6   45    4
21477 startMotion   A4        6   45    4
21477 endMotion    A15        8   52    6
21477 endMotion     C8        1  130    3
21478 endMotion    A11        7   21    5
21478 endMotion     D6       -1   -1    1
21478 startMotion   C8        1  130    3
21478 startMotion  A15        8   52    6
21479 startMotion  A11        7   21    5
21479 startMotion   D6       -1   -1    1
21481 endMotion     A3        6   45    4
21482 endMotion     C7        1  130    3
21482 endMotion    A14        8   52    6
21482 startMotion   A3        6   45    4
21482 movebox2channel         1    0    2
21482 endMotion    C15       -1   -1    2
21483 endMotion     D7       -1   -1    1
21483 startMotion  A14        8   52    6
21483 startMotion   C7        1  130    3
21483 endMotion    A10        7   21    5
21483 startMotion  C15       -1   -1    2
21484 startMotion  A10        7   21    5
21484 startMotion   D7       -1   -1    1
21486 endMotion     A2        6   45    4
21487 endMotion    C14       -1   -1    2
21487 endMotion     C6        1  130    3
21487 endMotion    A13        8   52    6
21487 startMotion   A2        6   45    4
21488 endMotion     D8       -1   -1    1
21488 endMotion     A9        7   21    5
21488 startMotion  C14       -1   -1    2
21488 startMotion  A13        8   52    6
21488 startMotion   C6        1  130    3
21489 startMotion   A9        7   21    5
21489 startMotion   D8       -1   -1    1
21492 endMotion     C5        1  130    3
21492 endMotion    C13       -1   -1    2
21492 endMotion    A12        8   52    6
21493 startMotion  C13       -1   -1    2
21493 endMotion     A8        7   21    5
21493 endMotion     D9       -1   -1    1
21493 startMotion   C5        1  130    3
21493 movebox2tr             -1  del    4
21493 endMotion     A1       -1   -1    4
21493 startMotion  A12        8   52    6
21494 startMotion   A8        7   21    5
21494 startMotion   D9       -1   -1    1
21494 startMotion   A1       -1  108    4
21495 endMotion     B1       -1  108    4
21496 startMotion   B1       -1  108    4
21497 endMotion    A11        8   52    6
21497 endMotion     C4        1  130    3
21497 endMotion    C12       -1   -1    2
21498 startMotion  A11        8   52    6
21498 startMotion   C4        1  130    3
21498 startMotion  C12       -1   -1    2
21498 endMotion    D10       -1   -1    1
21498 endMotion     A7        7   21    5
21499 startMotion  D10       -1   -1    1
21499 startMotion   A7        7   21    5
21500 endMotion     B2       -1  108    4
21501 startMotion   B2       -1  108    4
21502 endMotion    A10        8   52    6
21502 endMotion     C3        1  130    3
21502 endMotion    C11       -1   -1    2
21503 startMotion  C11       -1   -1    2
21503 endMotion     A6        7   21    5
21503 endMotion    D11       -1   -1    1
21503 startMotion  A10        8   52    6
21503 startMotion   C3        1  130    3
21504 startMotion   A6        7   21    5
21504 startMotion  D11       -1   -1    1
21505 endMotion     B3       -1  108    4
21506 startMotion   B3       -1  108    4
21507 endMotion    C10       -1   -1    2
21507 endMotion     A9        8   52    6
21508 startMotion   A9        8   52    6
21508 endMotion    D12       -1   -1    1
21508 startMotion  C10       -1   -1    2
21508 endMotion     A5        7   21    5
21509 startMotion  D12       -1   -1    1
21509 movebox2channel         1  130    3
